,Date,US dollar
2192,2011-01-30,28.123
2193,2011-01-27,27.951
2194,2011-01-26,27.001
2195,2011-01-25,27.631
2196,2011-01-24,26.833
2197,2011-01-23,27.047
2198,2011-01-20,27.477
2199,2011-01-19,27.561
2200,2011-01-18,28.753
2201,2011-01-17,28.854
2202,2011-01-16,28.305
2203,2011-01-13,28.379
2204,2011-01-12,28.786
2205,2011-01-11,29.684
2206,2011-01-10,29.513
2207,2011-01-09,29.072
2208,2011-01-06,28.646
2209,2011-01-05,29.016
2210,2011-01-04,29.311
2211,2011-01-03,29.862
2212,2011-01-02,30.693
2213,2010-01-03,17.59
2214,2010-01-04,17.72
2215,2010-01-05,18.12
2216,2010-01-06,18.085
2217,2010-01-07,18.47
2218,2010-01-10,18.52
2219,2010-01-11,18.27
2220,2010-01-12,18.61
2221,2010-01-13,18.63
2222,2010-01-14,18.36
2223,2010-01-17,18.66
2224,2010-01-18,18.715
2225,2010-01-19,17.96
2226,2010-01-20,17.385
2227,2010-01-21,16.99
2228,2010-01-24,17.157
2229,2010-01-25,16.86
2230,2010-01-26,16.58
2231,2010-01-27,16.19
2232,2010-01-28,16.18
2233,2010-01-31,16.595
2234,2010-02-01,16.7
2235,2010-02-02,16.36
2236,2010-02-03,15.3
2237,2010-02-04,15.15
2238,2010-02-07,15.03
2239,2010-02-08,15.46
2240,2010-02-09,15.255
2241,2010-02-10,15.64
2242,2010-02-11,15.48
2243,2010-02-14,15.51
2244,2010-02-15,16.085
2245,2010-02-16,15.83
2246,2010-02-17,15.73
2247,2010-02-18,16.29
2248,2010-02-21,16.23
2249,2010-02-22,15.86
2250,2010-02-23,16.02
2251,2010-02-24,16.023
2252,2010-02-25,16.45
2253,2010-02-28,16.445
2254,2010-03-01,16.908
2255,2010-03-02,17.16
2256,2010-03-03,17.13
2257,2010-03-04,17.31
2258,2010-03-07,17.2
2259,2010-03-08,17.28
2260,2010-03-09,17.01
2261,2010-03-10,17.17
2262,2010-03-11,17.05
2263,2010-03-14,17.17
2264,2010-03-15,17.445
2265,2010-03-16,17.485
2266,2010-03-17,17.35
2267,2010-03-18,16.93
2268,2010-03-21,16.99
2269,2010-03-22,16.955
2270,2010-03-23,16.57
2271,2010-03-24,16.58
2272,2010-03-25,16.85
2273,2010-03-28,17.35
2274,2010-03-29,17.257
2275,2010-03-30,17.475
2276,2010-03-31,17.95
2277,2010-04-01,17.87
2278,2010-04-04,18.02
2279,2010-04-05,17.91
2280,2010-04-06,18.1
2281,2010-04-07,18.04
2282,2010-04-08,18.34
2283,2010-04-11,18.2
2284,2010-04-12,18.195
2285,2010-04-13,18.452
2286,2010-04-14,18.37
2287,2010-04-15,17.67
2288,2010-04-18,17.749
2289,2010-04-19,17.85
2290,2010-04-20,18.052
2291,2010-04-21,17.94
2292,2010-04-22,18.29
2293,2010-04-25,18.295
2294,2010-04-26,18.196
2295,2010-04-27,18.08
2296,2010-04-28,18.475
2297,2010-04-29,18.59
2298,2010-05-02,18.772
2299,2010-05-03,17.81
2300,2010-05-04,17.54
2301,2010-05-05,17.615
2302,2010-05-06,18.32
2303,2010-05-09,18.49
2304,2010-05-10,19.292
2305,2010-05-11,19.527
2306,2010-05-12,19.447
2307,2010-05-13,19.25
2308,2010-05-16,18.92
2309,2010-05-17,18.925
2310,2010-05-18,18.26
2311,2010-05-19,17.64
2312,2010-05-20,17.59
2313,2010-05-23,17.915
2314,2010-05-24,18.1
2315,2010-05-25,18.047
2316,2010-05-26,18.49
2317,2010-05-27,18.35
2318,2010-05-30,18.52
2319,2010-05-31,18.457
2320,2010-06-01,18.405
2321,2010-06-02,17.905
2322,2010-06-03,17.37
2323,2010-06-06,18.117
2324,2010-06-07,18.268
2325,2010-06-08,18.135
2326,2010-06-09,18.243
2327,2010-06-10,18.18
2328,2010-06-13,18.255
2329,2010-06-14,18.527
2330,2010-06-15,18.462
2331,2010-06-16,18.73
2332,2010-06-17,19.165
2333,2010-06-20,18.745
2334,2010-06-21,18.796
2335,2010-06-22,18.553
2336,2010-06-23,18.712
2337,2010-06-24,19.073
2338,2010-06-27,18.73
2339,2010-06-28,18.475
2340,2010-06-29,18.583
2341,2010-06-30,17.837
2342,2010-07-01,17.845
2343,2010-07-04,17.785
2344,2010-07-05,17.77
2345,2010-07-06,18.068
2346,2010-07-07,17.895
2347,2010-07-08,18.04
2348,2010-07-11,17.895
2349,2010-07-12,18.26
2350,2010-07-13,18.295
2351,2010-07-14,18.303
2352,2010-07-15,17.858
2353,2010-07-18,17.558
2354,2010-07-19,17.74
2355,2010-07-20,17.64
2356,2010-07-21,18.12
2357,2010-07-22,18.098
2358,2010-07-25,18.15
2359,2010-07-26,17.653
2360,2010-07-27,17.53
2361,2010-07-28,17.555
2362,2010-07-29,17.983
2363,2010-08-01,18.358
2364,2010-08-02,18.46
2365,2010-08-03,18.303
2366,2010-08-04,18.338
2367,2010-08-05,18.458
2368,2010-08-08,18.353
2369,2010-08-09,18.3
2370,2010-08-10,17.943
2371,2010-08-11,18.1
2372,2010-08-12,18.138
2373,2010-08-15,18.375
2374,2010-08-16,18.49
2375,2010-08-17,18.43
2376,2010-08-18,18.32
2377,2010-08-19,17.999
2378,2010-08-22,17.925
2379,2010-08-23,18.331
2380,2010-08-24,18.88
2381,2010-08-25,18.87
2382,2010-08-26,19.073
2383,2010-08-29,19.04
2384,2010-08-30,19.34
2385,2010-08-31,19.37
2386,2010-09-01,19.58
2387,2010-09-02,19.9
2388,2010-09-05,19.812
2389,2010-09-06,19.855
2390,2010-09-07,19.92
2391,2010-09-08,19.696
2392,2010-09-09,19.873
2393,2010-09-12,20.098
2394,2010-09-13,20.465
2395,2010-09-14,20.587
2396,2010-09-15,20.71
2397,2010-09-16,20.737
2398,2010-09-19,20.69
2399,2010-09-20,20.903
2400,2010-09-21,21.131
2401,2010-09-22,21.13
2402,2010-09-23,21.445
2403,2010-09-26,21.27
2404,2010-09-27,21.744
2405,2010-09-28,21.87
2406,2010-09-29,21.72
2407,2010-09-30,21.97
2408,2010-10-03,21.86
2409,2010-10-04,22.812
2410,2010-10-05,23.098
2411,2010-10-06,22.59
2412,2010-10-07,23.198
2413,2010-10-10,23.245
2414,2010-10-11,23.34
2415,2010-10-12,24.063
2416,2010-10-13,24.656
2417,2010-10-14,24.26
2418,2010-10-17,24.31
2419,2010-10-18,23.303
2420,2010-10-19,23.99
2421,2010-10-20,23.12
2422,2010-10-21,23.273
2423,2010-10-24,23.62
2424,2010-10-25,24.1
2425,2010-10-26,23.683
2426,2010-10-27,23.97
2427,2010-10-28,24.743
2428,2010-10-31,24.725
2429,2010-11-01,24.904
2430,2010-11-02,24.845
2431,2010-11-03,26.149
2432,2010-11-04,26.724
2433,2010-11-07,27.56
2434,2010-11-08,27.325
2435,2010-11-09,27.2
2436,2010-11-10,27.52
2437,2010-11-11,26.048
2438,2010-11-14,25.51
2439,2010-11-15,25.39
2440,2010-11-16,25.745
2441,2010-11-17,27.363
2442,2010-11-18,27.284
2443,2010-11-21,27.77
2444,2010-11-22,27.4
2445,2010-11-23,27.508
2446,2010-11-24,27.49
2447,2010-11-25,26.668
2448,2010-11-28,27.116
2449,2010-11-29,28.026
2450,2010-11-30,28.43
2451,2010-12-01,28.604
2452,2010-12-02,29.393
2453,2010-12-05,30.04
2454,2010-12-06,28.848
2455,2010-12-07,28.316
2456,2010-12-08,28.758
2457,2010-12-09,28.658
2458,2010-12-12,29.581
2459,2010-12-13,29.546
2460,2010-12-14,28.863
2461,2010-12-15,28.878
2462,2010-12-16,29.123
2463,2010-12-19,29.338
2464,2010-12-20,29.333
2465,2010-12-21,29.282
2466,2010-12-22,29.296
2467,2010-12-23,29.2
2468,2010-12-26,29.275
2469,2010-12-27,30.186
2470,2010-12-28,30.58
2471,2010-12-29,30.5
2472,2010-12-30,30.842
2473,2009-12-31,16.84
2474,2009-12-30,16.81
2475,2009-12-29,17.03
2476,2009-12-28,17.47
2477,2009-12-25,17.50
2478,2009-12-24,17.43
2479,2009-12-23,17.14
2480,2009-12-22,16.94
2481,2009-12-21,17.03
2482,2009-12-18,17.25
2483,2009-12-17,17.22
2484,2009-12-16,17.76
2485,2009-12-15,17.36
2486,2009-12-14,17.40
2487,2009-12-11,17.14
2488,2009-12-10,17.38
2489,2009-12-09,17.43
2490,2009-12-08,17.61
2491,2009-12-07,18.22
2492,2009-12-04,18.50
2493,2009-12-03,18.71
2494,2009-12-02,19.38
2495,2009-12-01,19.10
2496,2009-11-30,18.52
2497,2009-11-27,18.25
2498,2009-11-26,18.44
2499,2009-11-25,18.81
2500,2009-11-24,18.53
2501,2009-11-23,18.56
2502,2009-11-20,18.46
2503,2009-11-19,18.52
2504,2009-11-18,18.54
2505,2009-11-17,18.44
2506,2009-11-16,18.32
2507,2009-11-13,17.41
2508,2009-11-12,17.27
2509,2009-11-11,17.59
2510,2009-11-10,17.33
2511,2009-11-09,17.59
2512,2009-11-06,17.35
2513,2009-11-05,17.40
2514,2009-11-04,17.44
2515,2009-11-03,17.16
2516,2009-11-02,16.55
2517,2009-10-30,16.27
2518,2009-10-29,16.69
2519,2009-10-28,16.19
2520,2009-10-27,16.71
2521,2009-10-26,17.06
2522,2009-10-23,17.66
2523,2009-10-22,17.70
2524,2009-10-21,17.65
2525,2009-10-20,17.47
2526,2009-10-19,17.76
2527,2009-10-16,17.41
2528,2009-10-15,17.46
2529,2009-10-14,17.92
2530,2009-10-13,17.80
2531,2009-10-12,17.78
2532,2009-10-09,17.67
2533,2009-10-08,17.63
2534,2009-10-07,17.69
2535,2009-10-06,17.27
2536,2009-10-05,16.61
2537,2009-10-02,16.12
2538,2009-10-01,16.35
2539,2009-09-30,16.71
2540,2009-09-29,16.19
2541,2009-09-28,16.20
2542,2009-09-25,16.00
2543,2009-09-24,16.08
2544,2009-09-23,16.82
2545,2009-09-22,17.20
2546,2009-09-21,16.83
2547,2009-09-18,16.96
2548,2009-09-17,17.31
2549,2009-09-16,17.38
2550,2009-09-15,17.00
2551,2009-09-14,16.56
2552,2009-09-11,16.74
2553,2009-09-10,16.64
2554,2009-09-09,16.36
2555,2009-09-08,16.62
2556,2009-09-07,16.33
2557,2009-09-04,16.20
2558,2009-09-03,16.12
2559,2009-09-02,15.37
2560,2009-09-01,14.97
2561,2009-08-31,14.87
2562,2009-08-28,14.74
2563,2009-08-27,14.33
2564,2009-08-26,14.32
2565,2009-08-25,14.27
2566,2009-08-24,14.10
2567,2009-08-21,14.15
2568,2009-08-20,13.88
2569,2009-08-19,14.03
2570,2009-08-18,14.06
2571,2009-08-17,14.03
2572,2009-08-14,14.68
2573,2009-08-13,15.07
2574,2009-08-12,14.55
2575,2009-08-11,14.35
2576,2009-08-10,14.33
2577,2009-08-07,14.59
2578,2009-08-06,14.56
2579,2009-08-05,14.65
2580,2009-08-04,14.59
2581,2009-08-03,14.28
2582,2009-07-31,13.89
2583,2009-07-30,13.48
2584,2009-07-29,13.32
2585,2009-07-28,13.69
2586,2009-07-27,14.03
2587,2009-07-24,13.86
2588,2009-07-23,13.74
2589,2009-07-22,13.66
2590,2009-07-21,13.51
2591,2009-07-20,13.64
2592,2009-07-17,13.39
2593,2009-07-16,13.30
2594,2009-07-15,13.30
2595,2009-07-14,12.90
2596,2009-07-13,12.81
2597,2009-07-10,12.66
2598,2009-07-09,12.86
2599,2009-07-08,12.83
2600,2009-07-07,13.07
2601,2009-07-06,13.30
2602,2009-07-03,13.39
2603,2009-07-02,13.40
2604,2009-07-01,13.78
2605,2009-06-30,13.67
2606,2009-06-29,13.89
2607,2009-06-26,14.07
2608,2009-06-25,14.08
2609,2009-06-24,13.87
2610,2009-06-23,13.88
2611,2009-06-22,13.77
2612,2009-06-19,14.19
2613,2009-06-18,14.23
2614,2009-06-17,14.37
2615,2009-06-16,14.15
2616,2009-06-15,14.15
2617,2009-06-12,14.79
2618,2009-06-11,15.39
2619,2009-06-10,15.22
2620,2009-06-09,15.23
2621,2009-06-08,15.00
2622,2009-06-05,15.24
2623,2009-06-04,15.86
2624,2009-06-03,15.39
2625,2009-06-02,15.95
2626,2009-06-01,15.53
2627,2009-05-29,15.74
2628,2009-05-28,15.19
2629,2009-05-27,14.68
2630,2009-05-26,14.51
2631,2009-05-25,14.68
2632,2009-05-22,14.66
2633,2009-05-21,14.50
2634,2009-05-20,14.25
2635,2009-05-19,14.18
2636,2009-05-18,13.81
2637,2009-05-15,13.94
2638,2009-05-14,14.03
2639,2009-05-13,13.93
2640,2009-05-12,14.28
2641,2009-05-11,13.89
2642,2009-05-08,13.98
2643,2009-05-07,13.86
2644,2009-05-06,13.67
2645,2009-05-05,13.34
2646,2009-05-04,13.07
2647,2009-05-01,12.47
2648,2009-04-30,12.35
2649,2009-04-29,12.68
2650,2009-04-28,12.43
2651,2009-04-27,12.87
2652,2009-04-24,12.88
2653,2009-04-23,12.76
2654,2009-04-22,12.43
2655,2009-04-21,12.06
2656,2009-04-20,12.07
2657,2009-04-17,11.87
2658,2009-04-16,12.23
2659,2009-04-15,12.77
2660,2009-04-14,12.69
2661,2009-04-13,12.77
2662,2009-04-10,12.34
2663,2009-04-09,12.31
2664,2009-04-08,12.27
2665,2009-04-07,12.31
2666,2009-04-06,12.14
2667,2009-04-03,12.71
2668,2009-04-02,12.98
2669,2009-04-01,12.99
2670,2009-03-31,12.95
2671,2009-03-30,13.04
2672,2009-03-27,13.31
2673,2009-03-26,13.51
2674,2009-03-25,13.51
2675,2009-03-24,13.42
2676,2009-03-23,13.71
2677,2009-03-20,13.80
2678,2009-03-19,13.53
2679,2009-03-18,12.89
2680,2009-03-17,12.70
2681,2009-03-16,12.89
2682,2009-03-13,13.21
2683,2009-03-12,12.91
2684,2009-03-11,12.79
2685,2009-03-10,12.61
2686,2009-03-09,13.00
2687,2009-03-06,13.32
2688,2009-03-05,13.21
2689,2009-03-04,12.99
2690,2009-03-03,12.79
2691,2009-03-02,12.95
2692,2009-02-27,13.11
2693,2009-02-26,13.17
2694,2009-02-25,13.69
2695,2009-02-24,13.73
2696,2009-02-23,14.39
2697,2009-02-20,14.40
2698,2009-02-19,14.08
2699,2009-02-18,14.34
2700,2009-02-17,14.09
2701,2009-02-16,13.57
2702,2009-02-13,13.61
2703,2009-02-12,13.46
2704,2009-02-11,13.50
2705,2009-02-10,13.12
2706,2009-02-09,12.85
2707,2009-02-06,13.10
2708,2009-02-05,12.78
2709,2009-02-04,12.52
2710,2009-02-03,12.42
2711,2009-02-02,12.35
2712,2009-01-30,12.65
2713,2009-01-29,12.31
2714,2009-01-28,11.94
2715,2009-01-27,12.09
2716,2009-01-26,12.02
2717,2009-01-23,11.92
2718,2009-01-22,11.36
2719,2009-01-21,11.28
2720,2009-01-20,11.15
2721,2009-01-19,11.16
2722,2009-01-16,11.23
2723,2009-01-15,10.61
2724,2009-01-14,10.63
2725,2009-01-13,10.72
2726,2009-01-12,10.61
2727,2009-01-09,11.28
2728,2009-01-08,11.09
2729,2009-01-07,10.91
2730,2009-01-06,11.40
2731,2009-01-05,11.19
2732,2009-01-02,11.49
2733,2009-01-01,11.38
2734,2008-12-31,11.30
2735,2008-12-30,11.01
2736,2008-12-29,10.90
2737,2008-12-26,10.71
2738,2008-12-25,10.27
2739,2008-12-24,10.38
2740,2008-12-23,10.30
2741,2008-12-22,10.84
2742,2008-12-19,10.85
2743,2008-12-18,11.00
2744,2008-12-17,11.33
2745,2008-12-16,11.30
2746,2008-12-15,10.64
2747,2008-12-12,10.27
2748,2008-12-11,10.38
2749,2008-12-10,10.15
2750,2008-12-09,9.83
2751,2008-12-08,9.97
2752,2008-12-05,9.45
2753,2008-12-04,9.51
2754,2008-12-03,9.70
2755,2008-12-02,9.54
2756,2008-12-01,9.29
2757,2008-11-28,10.25
2758,2008-11-27,10.36
2759,2008-11-26,10.30
2760,2008-11-25,10.26
2761,2008-11-24,10.52
2762,2008-11-21,9.61
2763,2008-11-20,9.00
2764,2008-11-19,9.22
2765,2008-11-18,9.62
2766,2008-11-17,9.28
2767,2008-11-14,9.52
2768,2008-11-13,9.37
2769,2008-11-12,9.30
2770,2008-11-11,9.79
2771,2008-11-10,10.22
2772,2008-11-07,9.97
2773,2008-11-06,10.01
2774,2008-11-05,10.31
2775,2008-11-04,10.22
2776,2008-11-03,9.81
2777,2008-10-31,9.84
2778,2008-10-30,9.80
2779,2008-10-29,9.87
2780,2008-10-28,9.39
2781,2008-10-27,9.10
2782,2008-10-24,9.20
2783,2008-10-23,9.70
2784,2008-10-22,9.53
2785,2008-10-21,10.09
2786,2008-10-20,9.85
2787,2008-10-17,9.34
2788,2008-10-16,9.61
2789,2008-10-15,10.16
2790,2008-10-14,11.05
2791,2008-10-13,10.94
2792,2008-10-10,10.14
2793,2008-10-09,12.18
2794,2008-10-08,11.75
2795,2008-10-07,11.64
2796,2008-10-06,11.12
2797,2008-10-03,11.09
2798,2008-10-02,10.89
2799,2008-10-01,12.44
2800,2008-09-30,12.00
2801,2008-09-29,13.15
2802,2008-09-26,13.40
2803,2008-09-25,13.33
2804,2008-09-24,13.23
2805,2008-09-23,13.22
2806,2008-09-22,13.53
2807,2008-09-19,12.49
2808,2008-09-18,12.00
2809,2008-09-17,12.09
2810,2008-09-16,10.56
2811,2008-09-15,10.96
2812,2008-09-12,10.83
2813,2008-09-11,10.68
2814,2008-09-10,10.62
2815,2008-09-09,11.11
2816,2008-09-08,12.06
2817,2008-09-05,12.22
2818,2008-09-04,12.63
2819,2008-09-03,12.96
2820,2008-09-02,13.07
2821,2008-09-01,13.39
2822,2008-08-29,13.60
2823,2008-08-28,13.71
2824,2008-08-27,13.52
2825,2008-08-26,13.58
2826,2008-08-25,13.41
2827,2008-08-22,13.32
2828,2008-08-21,13.77
2829,2008-08-20,13.23
2830,2008-08-19,13.32
2831,2008-08-18,13.06
2832,2008-08-15,12.69
2833,2008-08-14,13.60
2834,2008-08-13,14.89
2835,2008-08-12,14.52
2836,2008-08-11,14.63
2837,2008-08-08,15.26
2838,2008-08-07,16.18
2839,2008-08-06,16.56
2840,2008-08-05,16.44
2841,2008-08-04,16.94
2842,2008-08-01,17.47
2843,2008-07-31,17.73
2844,2008-07-30,17.52
2845,2008-07-29,17.30
2846,2008-07-28,17.59
2847,2008-07-25,17.39
2848,2008-07-24,17.45
2849,2008-07-23,17.39
2850,2008-07-22,17.97
2851,2008-07-21,18.39
2852,2008-07-18,18.13
2853,2008-07-17,18.57
2854,2008-07-16,18.76
2855,2008-07-15,18.89
2856,2008-07-14,19.04
2857,2008-07-11,18.82
2858,2008-07-10,18.27
2859,2008-07-09,18.12
2860,2008-07-08,17.73
2861,2008-07-07,17.81
2862,2008-07-04,18.08
2863,2008-07-03,18.18
2864,2008-07-02,18.28
2865,2008-07-01,18.05
2866,2008-06-30,17.37
2867,2008-06-27,17.51
2868,2008-06-26,17.15
2869,2008-06-25,16.76
2870,2008-06-24,16.66
2871,2008-06-23,16.83
2872,2008-06-20,17.36
2873,2008-06-19,17.33
2874,2008-06-18,17.31
2875,2008-06-17,17.01
2876,2008-06-16,17.12
2877,2008-06-13,16.54
2878,2008-06-12,16.49
2879,2008-06-11,16.87
2880,2008-06-10,16.69
2881,2008-06-09,17.16
2882,2008-06-06,17.50
2883,2008-06-05,17.17
2884,2008-06-04,16.77
2885,2008-06-03,16.77
2886,2008-06-02,16.82
2887,2008-05-30,16.86
2888,2008-05-29,16.68
2889,2008-05-28,17.39
2890,2008-05-27,17.46
2891,2008-05-26,18.32
2892,2008-05-23,18.15
2893,2008-05-22,17.92
2894,2008-05-21,17.95
2895,2008-05-20,17.62
2896,2008-05-19,16.98
2897,2008-05-16,16.96
2898,2008-05-15,16.73
2899,2008-05-14,16.56
2900,2008-05-13,16.71
2901,2008-05-12,17.18
2902,2008-05-09,16.80
2903,2008-05-08,16.86
2904,2008-05-07,16.62
2905,2008-05-06,16.89
2906,2008-05-05,16.65
2907,2008-05-02,16.38
2908,2008-05-01,16.29
2909,2008-04-30,16.80
2910,2008-04-29,16.60
2911,2008-04-28,17.00
2912,2008-04-25,16.86
2913,2008-04-24,16.72
2914,2008-04-23,17.08
2915,2008-04-22,17.69
2916,2008-04-21,17.43
2917,2008-04-18,17.85
2918,2008-04-17,18.27
2919,2008-04-16,18.29
2920,2008-04-15,17.80
2921,2008-04-14,17.68
2922,2008-04-11,17.77
2923,2008-04-10,17.94
2924,2008-04-09,18.11
2925,2008-04-08,17.71
2926,2008-04-07,18.05
2927,2008-04-04,17.74
2928,2008-04-03,17.38
2929,2008-04-02,17.37
2930,2008-04-01,16.95
2931,2008-03-31,17.33
2932,2008-03-28,17.87
2933,2008-03-27,18.51
2934,2008-03-26,18.40
2935,2008-03-25,17.84
2936,2008-03-24,17.11
2937,2008-03-21,17.17
2938,2008-03-20,16.77
2939,2008-03-19,18.17
2940,2008-03-18,19.67
2941,2008-03-17,20.11
2942,2008-03-14,20.65
2943,2008-03-13,20.57
2944,2008-03-12,20.16
2945,2008-03-11,19.64
2946,2008-03-10,19.64
2947,2008-03-07,20.15
2948,2008-03-06,20.16
2949,2008-03-05,20.75
2950,2008-03-04,19.74
2951,2008-03-03,20.30
2952,2008-02-29,19.80
2953,2008-02-28,19.76
2954,2008-02-27,19.23
2955,2008-02-26,18.87
2956,2008-02-25,18.10
2957,2008-02-22,17.98
2958,2008-02-21,17.80
2959,2008-02-20,17.86
2960,2008-02-19,17.53
2961,2008-02-18,17.14
2962,2008-02-15,17.08
2963,2008-02-14,17.25
2964,2008-02-13,17.29
2965,2008-02-12,17.19
2966,2008-02-11,17.43
2967,2008-02-08,17.17
2968,2008-02-07,16.75
2969,2008-02-06,16.47
2970,2008-02-05,16.33
2971,2008-02-04,16.73
2972,2008-02-01,16.78
2973,2008-01-31,16.85
2974,2008-01-30,16.73
2975,2008-01-29,16.73
2976,2008-01-28,16.69
2977,2008-01-25,16.45
2978,2008-01-24,16.38
2979,2008-01-23,16.10
2980,2008-01-22,16.00
2981,2008-01-21,15.53
2982,2008-01-18,16.17
2983,2008-01-17,15.86
2984,2008-01-16,15.78
2985,2008-01-15,15.94
2986,2008-01-14,16.38
2987,2008-01-11,16.20
2988,2008-01-10,16.17
2989,2008-01-09,15.71
2990,2008-01-08,15.70
2991,2008-01-07,15.14
2992,2008-01-04,15.23
2993,2008-01-03,15.33
2994,2008-01-02,15.21
2995,2008-01-01,14.77
2996,2007-12-31,14.77
2997,2007-12-28,14.76
2998,2007-12-27,14.64
2999,2007-12-26,14.68
3000,2007-12-25,14.49
3001,2007-12-24,14.52
3002,2007-12-21,14.32
3003,2007-12-20,14.21
3004,2007-12-19,14.11
3005,2007-12-18,13.99
3006,2007-12-17,13.85
3007,2007-12-14,13.83
3008,2007-12-13,14.10
3009,2007-12-12,14.64
3010,2007-12-11,14.51
3011,2007-12-10,14.65
3012,2007-12-07,14.34
3013,2007-12-06,14.48
3014,2007-12-05,14.24
3015,2007-12-04,14.39
3016,2007-12-03,14.11
3017,2007-11-30,13.98
3018,2007-11-29,14.16
3019,2007-11-28,14.44
3020,2007-11-27,14.50
3021,2007-11-26,14.67
3022,2007-11-23,14.76
3023,2007-11-22,14.51
3024,2007-11-21,14.42
3025,2007-11-20,14.68
3026,2007-11-19,14.17
3027,2007-11-16,14.44
3028,2007-11-15,14.37
3029,2007-11-14,15.00
3030,2007-11-13,14.65
3031,2007-11-12,14.40
3032,2007-11-09,15.45
3033,2007-11-08,15.43
3034,2007-11-07,14.90
3035,2007-11-06,15.59
3036,2007-11-05,14.65
3037,2007-11-02,14.61
3038,2007-11-01,14.14
3039,2007-10-31,14.50
3040,2007-10-30,14.14
3041,2007-10-29,14.51
3042,2007-10-26,14.22
3043,2007-10-25,13.84
3044,2007-10-24,13.56
3045,2007-10-23,13.53
3046,2007-10-22,13.45
3047,2007-10-19,13.49
3048,2007-10-18,13.82
3049,2007-10-17,13.62
3050,2007-10-16,13.63
3051,2007-10-15,13.78
3052,2007-10-12,13.78
3053,2007-10-11,13.76
3054,2007-10-10,13.56
3055,2007-10-09,13.47
3056,2007-10-08,13.21
3057,2007-10-05,13.40
3058,2007-10-04,13.36
3059,2007-10-03,13.30
3060,2007-10-02,13.34
3061,2007-10-01,13.70
3062,2007-09-28,13.75
3063,2007-09-27,13.52
3064,2007-09-26,13.35
3065,2007-09-25,13.46
3066,2007-09-24,13.45
3067,2007-09-21,13.51
3068,2007-09-20,13.38
3069,2007-09-19,12.93
3070,2007-09-18,12.98
3071,2007-09-17,12.74
3072,2007-09-14,12.52
3073,2007-09-13,12.49
3074,2007-09-12,12.61
3075,2007-09-11,12.66
3076,2007-09-10,12.53
3077,2007-09-07,12.51
3078,2007-09-06,12.38
3079,2007-09-05,12.22
3080,2007-09-04,12.25
3081,2007-09-03,12.08
3082,2007-08-31,12.04
3083,2007-08-30,11.79
3084,2007-08-29,11.86
3085,2007-08-28,11.74
3086,2007-08-27,11.71
3087,2007-08-24,11.94
3088,2007-08-23,11.70
3089,2007-08-22,11.67
3090,2007-08-21,11.54
3091,2007-08-20,11.72
3092,2007-08-17,11.72
3093,2007-08-16,11.76
3094,2007-08-15,12.50
3095,2007-08-14,12.72
3096,2007-08-13,12.76
3097,2007-08-10,12.82
3098,2007-08-09,12.62
3099,2007-08-08,13.10
3100,2007-08-07,13.04
3101,2007-08-06,13.01
3102,2007-08-03,13.11
3103,2007-08-02,12.95
3104,2007-08-01,12.96
3105,2007-07-31,12.84
3106,2007-07-30,12.89
3107,2007-07-27,12.65
3108,2007-07-26,12.82
3109,2007-07-25,13.13
3110,2007-07-24,13.26
3111,2007-07-23,13.24
3112,2007-07-20,13.28
3113,2007-07-19,13.25
3114,2007-07-18,13.17
3115,2007-07-17,12.90
3116,2007-07-16,12.96
3117,2007-07-13,13.02
3118,2007-07-12,13.07
3119,2007-07-11,12.90
3120,2007-07-10,12.91
3121,2007-07-09,12.71
3122,2007-07-06,12.70
3123,2007-07-05,12.48
3124,2007-07-04,12.64
3125,2007-07-03,12.57
3126,2007-07-02,12.59
3127,2007-06-29,12.36
3128,2007-06-28,12.45
3129,2007-06-27,12.28
3130,2007-06-26,12.29
3131,2007-06-25,12.88
3132,2007-06-22,13.04
3133,2007-06-21,13.07
3134,2007-06-20,13.18
3135,2007-06-19,13.32
3136,2007-06-18,13.22
3137,2007-06-15,13.22
3138,2007-06-14,13.13
3139,2007-06-13,13.10
3140,2007-06-12,13.01
3141,2007-06-11,13.20
3142,2007-06-08,13.08
3143,2007-06-07,13.46
3144,2007-06-06,13.67
3145,2007-06-05,13.72
3146,2007-06-04,13.70
3147,2007-06-01,13.66
3148,2007-05-31,13.42
3149,2007-05-30,13.15
3150,2007-05-29,13.15
3151,2007-05-28,12.92
3152,2007-05-25,12.93
3153,2007-05-24,12.85
3154,2007-05-23,13.05
3155,2007-05-22,12.91
3156,2007-05-21,13.05
3157,2007-05-18,12.93
3158,2007-05-17,12.85
3159,2007-05-16,12.90
3160,2007-05-15,13.17
3161,2007-05-14,13.13
3162,2007-05-11,13.20
3163,2007-05-10,12.99
3164,2007-05-09,13.38
3165,2007-05-08,13.49
3166,2007-05-07,13.50
3167,2007-05-04,13.43
3168,2007-05-03,13.38
3169,2007-05-02,13.21
3170,2007-05-01,13.30
3171,2007-04-30,13.44
3172,2007-04-27,13.51
3173,2007-04-26,13.32
3174,2007-04-25,13.81
3175,2007-04-24,13.76
3176,2007-04-23,14.02
3177,2007-04-20,13.90
3178,2007-04-19,13.70
3179,2007-04-18,13.97
3180,2007-04-17,13.94
3181,2007-04-16,14.04
3182,2007-04-13,14.04
3183,2007-04-12,13.86
3184,2007-04-11,13.86
3185,2007-04-10,13.85
3186,2007-04-09,13.73
3187,2007-04-06,13.69
3188,2007-04-05,13.70
3189,2007-04-04,13.59
3190,2007-04-03,13.38
